ip,date,email,route,scroll_pct,time_spent,referrer,device
177.61.119.55,04/10/2026,m.lima@edu.br,/instituicoes,14.56,220,safari,desktop
200.19.148.29,27/06/2026,beatriz.oliveira@bol.com.br,/vestibular/ENEM,26.18,215,safari,mobile
200.139.26.28,28/09/2025,,/vestibular/FUVEST,55.02,180,chrome,mobile
8.8.171.41,24/03/2025,,/instituicoes,7.1,77,lp,tablet
200.103.20.60,21/05/2026,,/,15.85,249,safari,mobile
8.8.213.139,11/02/2025,,/quiz,49.31,211,firefox,desktop
1.1.106.142,12/01/2026,,/quiz,77.04,183,firefox,mobile
8.8.209.172,08/09/2026,,/vestibular/FUVEST,36.29,274,lp,mobile
8.8.3.34,04/03/2027,anasilva@outlook.com,/vestibular/ENEM,52.69,106,firefox,desktop
1.1.150.149,01/09/2027,,/vestibular/FUVEST,41.74,97,linkedin,desktop
1.1.226.134,07/10/2025,,/instituicoes,70.21,280,chrome,mobile
177.121.4.254,04/09/2026,beatriz.oliveira53@usp.br,/vestibular/FUVEST,9.34,149,brave,mobile
8.8.39.1,14/02/2026,,/instituicoes,80.99,234,share,mobile
189.236.166.183,21/04/2025,,/,78.63,173,chrome,mobile
8.8.120.51,21/06/2027,,/,72.83,138,opera,mobile
177.53.22.232,16/12/2026,pedro.ferreira74@bol.com.br,/instituicoes,19.17,135,firefox,tablet
200.94.53.173,10/03/2025,b.rodrigues@outlook.com,/vestibular/ENEM,65.85,54,chrome,desktop
8.8.245.26,06/07/2027,pedropereira@fatec.sp.gov.br,/,39.55,159,safari,mobile
189.16.58.52,09/09/2027,,/,70.32,157,duckduckgo,mobile
200.38.240.176,06/05/2026,,/cursos,43.42,293,share,mobile
8.8.25.74,17/11/2025,beatriz.ferreira@outlook.com,/cursos,62.26,156,tiktok,desktop
189.198.90.197,25/11/2025,,/vestibular/FUVEST,21.05,217,chrome,desktop
8.8.180.11,13/06/2025,,/instituicoes,3.11,155,tiktok,vr
177.238.172.112,10/09/2026,,/quiz,86.82,168,lp,mobile
189.166.75.11,10/06/2027,lucas.alves@fatec.sp.gov.br,/quiz,20.15,159,chrome,mobile
1.1.145.27,29/08/2026,m.alves@protonmail.com,/cursos,78.09,211,chrome,tablet
177.193.16.125,04/12/2027,,/instituicoes,30.55,225,share,mobile
177.197.32.91,16/11/2027,carlos.pereira8@uol.com.br,/vestibular/UNICAMP,51.3,196,safari,mobile
1.1.38.194,17/08/2027,,/quiz,23.24,204,tiktok,tv
200.198.112.32,19/01/2027,beatriz.ferreira@usp.br,/cursos,7.35,198,linkedin,desktop
8.8.154.110,04/12/2025,,/quiz,25.44,235,share,tablet
8.8.69.249,15/06/2026,lucas.oliveira@ig.com.br,/vestibular/FATEC,33.52,164,chrome,mobile
200.189.17.94,11/08/2025,,/cursos,28.64,233,share,mobile
177.51.79.189,03/09/2027,carlospereira@protonmail.com,/,65.96,176,brave,tablet
200.57.82.247,19/02/2026,,/vestibular/ENEM,15.33,167,chrome,desktop
200.201.216.15,21/07/2027,,/,92.21,232,share,tablet
200.244.194.1,19/12/2027,,/instituicoes,65.72,185,chrome,desktop
189.10.236.180,19/10/2026,,/vestibular/FUVEST,77.41,190,share,mobile
8.8.175.115,19/09/2026,,/cursos,49.13,138,chrome,mobile
189.25.208.14,01/09/2025,r.pereira@edu.br,/cursos,89.69,105,share,desktop
177.57.167.181,22/11/2026,,/vestibular/FUVEST,68.61,203,chrome,mobile
200.12.178.75,15/09/2025,,/cursos,8.58,188,chrome,tablet
1.1.255.92,09/03/2025,,/vestibular/FUVEST,88.36,129,firefox,mobile
1.1.24.192,05/07/2027,,/vestibular/ENEM,10.21,277,chrome,desktop
189.108.134.25,17/05/2027,,/vestibular/ENEM,46.63,228,lp,mobile
200.229.195.11,04/03/2026,,/quiz,66.17,159,safari,mobile
8.8.161.233,03/04/2026,,/,53.45,203,chrome,desktop
1.1.65.32,02/04/2025,,/,2.02,185,firefox,mobile
189.40.71.149,30/06/2026,julia.alves47@gmail.com,/vestibular/FATEC,36.76,77,duckduckgo,desktop
189.133.127.24,03/09/2025,,/,17.81,212,safari,mobile
8.8.40.243,03/01/2027,pedrosantos@gmail.com,/instituicoes,49.67,161,safari,mobile
8.8.149.245,07/07/2027,,/,20.68,155,chrome,mobile
189.58.205.186,02/10/2027,,/,54.55,198,share,desktop
177.33.200.105,16/05/2026,,/,45.89,143,chrome,desktop
189.149.192.254,12/08/2026,ana.ferreira20@terra.com.br,/vestibular/FUVEST,53.65,261,firefox,tablet
200.4.238.147,31/01/2026,a.rodrigues@globo.com,/cursos,0.66,261,x,desktop
189.143.121.72,08/09/2025,,/,21.24,181,lp,mobile
200.12.220.70,14/12/2025,,/quiz,87.47,118,tiktok,mobile
189.3.134.174,09/10/2027,,/vestibular/FATEC,58.47,110,x,mobile
1.1.180.152,24/05/2026,juliasilva@uol.com.br,/cursos,79.72,101,safari,mobile
8.8.111.171,28/07/2025,,/quiz,71.67,59,chrome,mobile
8.8.132.125,16/10/2026,,/,71.6,103,chrome,mobile
177.72.238.151,23/07/2027,,/,71.94,269,firefox,mobile
189.145.118.149,26/08/2025,beatriz.souza61@gmail.com,/cursos,4.75,130,share,desktop
8.8.195.196,27/07/2025,,/,0.48,223,chrome,desktop
200.78.74.140,20/02/2027,,/,50.5,232,chrome,tablet
8.8.168.78,15/08/2025,,/cursos,72.4,271,chrome,mobile
1.1.170.210,22/01/2025,maria.souza70@ig.com.br,/,15.6,117,chrome,desktop
177.103.227.128,01/12/2025,,/cursos,41.37,292,firefox,desktop
177.53.55.144,03/11/2027,joao.oliveira7@ig.com.br,/,77.45,278,chrome,tablet
8.8.71.77,14/02/2026,,/cursos,85.61,177,chrome,mobile
200.109.108.181,24/09/2027,,/cursos,72.51,212,chrome,mobile
8.8.171.28,15/05/2025,ana.oliveira@outlook.com,/vestibular/FATEC,74.31,217,safari,desktop
8.8.70.179,27/08/2026,,/instituicoes,73.77,71,chrome,mobile
8.8.59.72,02/07/2027,,/vestibular/ENEM,0.49,94,firefox,tablet
1.1.169.172,22/11/2027,,/vestibular/ENEM,83.65,227,firefox,mobile
200.242.7.29,10/09/2025,larissa.alves58@yahoo.com,/cursos,20.47,176,chrome,desktop
1.1.19.112,21/09/2026,,/cursos,94.45,5,safari,tablet
200.130.53.78,16/07/2026,carlos.alves51@edu.br,/instituicoes,17.36,164,share,desktop
8.8.4.111,18/05/2027,,/vestibular/UNICAMP,37.4,156,linkedin,mobile
177.53.59.156,24/08/2026,,/vestibular/FATEC,11.51,180,linkedin,mobile
177.129.139.130,28/09/2026,,/cursos,96.24,182,chrome,tablet
200.182.113.83,07/08/2027,,/,1.56,197,brave,tv
200.253.229.203,24/05/2025,,/,35.51,247,tiktok,vr
189.122.66.4,19/11/2027,,/quiz,22.2,301,opera,mobile
1.1.184.217,27/01/2025,,/instituicoes,85.02,142,share,tablet
8.8.1.46,17/07/2027,,/vestibular/UNICAMP,12.31,228,share,mobile
177.227.113.19,07/05/2026,,/instituicoes,13.57,171,chrome,tablet
200.125.84.99,30/03/2025,larissasouza@globo.com,/vestibular/UNICAMP,55.71,30,safari,mobile
8.8.184.91,24/07/2027,carlossantos@outlook.com,/quiz,33.01,239,chrome,desktop
189.148.241.248,28/07/2025,joaoalves@fatec.sp.gov.br,/vestibular/FATEC,50.78,189,chrome,tablet
1.1.230.195,11/08/2026,carlospereira@usp.br,/cursos,8.76,272,firefox,desktop
189.179.23.104,05/05/2027,,/instituicoes,99.84,251,duckduckgo,mobile
8.8.49.69,01/07/2026,,/,86.46,179,share,mobile
1.1.186.138,27/07/2026,,/,79.64,197,chrome,mobile
1.1.87.225,08/10/2025,,/,80.93,262,share,mobile
189.232.213.47,25/08/2026,,/vestibular/ENEM,69.11,148,chrome,tablet
189.80.122.144,01/12/2026,,/vestibular/ENEM,88.27,115,linkedin,desktop
1.1.220.120,01/05/2027,,/vestibular/FUVEST,41.67,146,firefox,desktop
8.8.21.184,16/07/2026,,/cursos,84.37,170,chrome,desktop
200.64.24.188,28/05/2027,,/instituicoes,22.27,134,tiktok,mobile
200.249.46.173,24/10/2026,j.lima@terra.com.br,/instituicoes,28.39,108,safari,desktop
8.8.156.148,09/04/2026,,/,33.2,190,safari,mobile
8.8.98.180,05/08/2027,,/,78.72,185,x,mobile
177.210.66.184,12/01/2027,pedro.alves@protonmail.com,/vestibular/ENEM,33.82,133,share,desktop
8.8.145.2,06/04/2025,,/,80.74,155,lp,mobile
189.189.6.146,26/11/2026,joaosouza@edu.br,/vestibular/ENEM,44.6,197,lp,tablet
177.222.103.63,09/08/2027,juliaalves@outlook.com,/cursos,27.33,134,brave,desktop
177.248.122.213,18/09/2025,anarodrigues@globo.com,/instituicoes,30.81,194,chrome,tablet
1.1.21.28,29/03/2026,,/vestibular/FATEC,66.23,50,share,mobile
189.116.53.189,15/07/2025,,/instituicoes,81.38,170,firefox,desktop
8.8.228.82,10/05/2025,,/cursos,71.84,199,opera,tablet
189.19.61.11,14/10/2027,,/,71.09,94,firefox,mobile
177.197.27.252,26/10/2025,julia.lima@icloud.com,/,40.08,59,chrome,tv
8.8.106.56,15/07/2027,,/vestibular/FUVEST,1.88,279,lp,desktop
189.163.126.216,07/02/2026,,/,95.58,213,safari,mobile
189.229.159.11,08/03/2026,,/cursos,36.35,67,lp,mobile
200.197.138.38,27/11/2026,pedro.oliveira@yahoo.com,/,21.56,183,lp,tablet
200.121.53.58,29/06/2026,carlossantos@outlook.com,/,86.75,156,duckduckgo,mobile
1.1.167.212,04/08/2026,,/vestibular/UNICAMP,40.92,272,chrome,mobile
177.29.163.250,06/03/2027,,/vestibular/ENEM,48.19,237,chrome,tablet
1.1.61.105,19/12/2027,,/,23.62,130,chrome,tablet
200.111.175.13,19/12/2027,julia.silva91@hotmail.com,/quiz,25.0,211,brave,mobile
1.1.156.137,21/07/2027,,/,39.6,132,opera,desktop
1.1.154.125,06/10/2026,,/instituicoes,70.67,247,chrome,mobile
200.231.8.165,29/10/2026,,/,44.04,180,chrome,mobile
200.104.162.211,14/09/2027,,/vestibular/FATEC,73.53,236,firefox,mobile
189.25.65.187,26/03/2026,,/,96.97,164,share,mobile
8.8.78.190,11/09/2027,,/vestibular/FUVEST,9.11,301,firefox,mobile
200.86.124.78,08/10/2027,maria.souza53@edu.br,/instituicoes,26.78,182,safari,tablet
1.1.165.236,19/10/2027,,/quiz,20.47,63,chrome,mobile
200.178.61.242,05/10/2025,,/cursos,92.37,193,firefox,mobile
8.8.88.123,06/04/2026,,/vestibular/UNICAMP,54.35,207,x,mobile
189.222.155.241,07/09/2025,carlosgomes@edu.br,/quiz,22.57,128,safari,tablet
1.1.188.157,12/05/2025,,/vestibular/ENEM,2.3,98,chrome,mobile
200.16.163.113,03/05/2026,,/cursos,97.09,198,duckduckgo,tablet
177.15.10.19,24/01/2026,julia.souza@hotmail.com,/cursos,79.87,241,chrome,vr
1.1.66.19,22/02/2026,,/,32.02,223,tiktok,desktop
200.134.141.171,16/04/2026,pedro.pereira96@usp.br,/vestibular/ENEM,77.02,209,brave,mobile
177.48.141.61,11/08/2027,anapereira@fatec.sp.gov.br,/cursos,23.34,144,safari,desktop
1.1.234.162,29/05/2026,,/,5.77,107,lp,mobile
200.199.218.104,04/06/2027,,/vestibular/ENEM,85.45,241,chrome,mobile
189.188.135.31,15/08/2026,lucas.souza@edu.br,/,39.92,175,safari,desktop
8.8.122.10,22/06/2026,rafael.santos2@gmail.com,/vestibular/UNICAMP,50.42,228,firefox,mobile
177.22.138.79,03/03/2027,,/vestibular/ENEM,6.43,209,lp,mobile
1.1.25.183,21/04/2026,,/cursos,6.23,177,chrome,mobile
189.171.16.64,13/03/2026,,/instituicoes,87.87,225,firefox,tv
200.65.170.16,06/01/2027,maria.pereira@hotmail.com,/,65.26,100,safari,desktop
1.1.240.221,28/12/2026,,/vestibular/UNICAMP,67.58,145,chrome,mobile
1.1.46.193,26/11/2025,,/,68.28,163,chrome,mobile
177.81.18.72,18/08/2027,julia.pereira89@icloud.com,/instituicoes,32.75,176,firefox,tablet
177.84.103.90,20/11/2025,,/,28.02,67,opera,mobile
177.128.216.153,10/03/2026,,/cursos,66.73,136,chrome,mobile
1.1.91.205,14/06/2026,pedro.lima49@fatec.sp.gov.br,/instituicoes,81.47,215,safari,desktop
189.201.43.150,11/04/2025,,/cursos,83.14,112,lp,desktop
189.212.233.184,14/12/2026,,/quiz,78.67,189,lp,tablet
177.194.189.235,25/04/2025,larissagomes@globo.com,/cursos,37.56,201,safari,desktop
8.8.157.189,07/03/2026,,/instituicoes,81.02,167,tiktok,desktop
1.1.38.59,01/11/2026,,/instituicoes,44.12,153,chrome,desktop
1.1.14.27,09/04/2027,b.ferreira@live.com,/cursos,69.9,190,brave,mobile
177.150.56.233,09/06/2025,pedro.santos63@edu.br,/vestibular/FUVEST,96.07,209,lp,mobile
177.110.156.163,01/12/2027,carlospereira@outlook.com,/quiz,77.77,130,safari,tv
200.231.64.210,19/12/2025,,/vestibular/ENEM,77.03,164,firefox,tablet
8.8.233.68,21/12/2027,,/cursos,89.47,268,chrome,mobile
200.171.33.184,20/01/2027,,/cursos,37.92,203,share,mobile
200.247.170.80,03/07/2025,,/quiz,99.63,113,firefox,desktop
177.48.38.95,29/08/2027,b.alves@protonmail.com,/,17.0,178,safari,mobile
189.196.242.122,12/08/2025,,/vestibular/ENEM,23.92,207,x,tablet
8.8.42.235,24/01/2026,,/vestibular/FUVEST,97.32,276,lp,mobile
8.8.5.71,10/04/2025,l.lima@protonmail.com,/quiz,19.69,246,chrome,desktop
189.158.75.39,08/05/2027,,/cursos,40.3,151,share,tablet
177.160.212.32,08/12/2025,,/vestibular/FUVEST,81.89,236,share,vr
1.1.171.244,06/03/2025,larissa.pereira20@ig.com.br,/cursos,52.93,164,chrome,tablet
177.109.76.205,06/03/2025,,/cursos,36.63,199,chrome,desktop
200.81.78.249,02/04/2026,,/,24.4,161,safari,mobile
177.14.36.179,09/05/2026,,/quiz,68.41,279,safari,mobile
189.3.61.69,30/10/2027,,/instituicoes,41.45,155,chrome,desktop
189.127.142.49,14/10/2026,,/,73.31,191,firefox,mobile
8.8.191.37,25/01/2025,larissaoliveira@fatec.sp.gov.br,/vestibular/ENEM,66.53,213,lp,tablet
189.174.34.7,16/10/2027,,/instituicoes,97.35,38,chrome,mobile
8.8.101.4,21/07/2027,,/vestibular/FUVEST,21.96,173,share,mobile
177.238.53.216,04/12/2025,,/cursos,21.38,143,chrome,tablet
8.8.97.87,27/09/2027,,/,8.43,227,chrome,desktop
200.105.205.158,19/05/2027,,/quiz,83.17,242,safari,mobile
177.90.96.54,24/04/2026,,/instituicoes,70.24,263,opera,tv
1.1.63.130,29/05/2027,julia.oliveira28@fatec.sp.gov.br,/cursos,22.68,142,ig,tablet
189.157.183.7,15/07/2027,pedro.santos8@live.com,/,90.18,68,safari,tablet
200.72.206.93,04/05/2025,analima@edu.br,/vestibular/ENEM,80.48,251,x,desktop
189.107.94.121,12/01/2025,julia.gomes@yahoo.com,/,16.46,307,chrome,desktop
8.8.113.150,07/08/2025,,/vestibular/ENEM,57.49,172,chrome,mobile
189.47.138.136,13/02/2027,,/instituicoes,10.97,226,firefox,mobile
177.145.16.108,20/03/2025,,/vestibular/UNICAMP,8.03,291,chrome,tablet
189.160.236.47,08/04/2025,,/vestibular/FATEC,9.22,237,chrome,desktop
1.1.9.207,27/01/2025,,/vestibular/FUVEST,80.32,90,chrome,mobile
189.243.222.0,05/06/2027,m.silva@protonmail.com,/vestibular/FUVEST,88.4,207,chrome,desktop
8.8.86.26,14/10/2027,,/quiz,7.07,146,chrome,desktop
200.18.184.114,17/07/2025,,/cursos,13.54,229,chrome,desktop
189.179.252.85,11/11/2026,joao.silva90@terra.com.br,/cursos,83.95,147,safari,desktop
200.30.26.248,23/08/2026,rafael.pereira79@icloud.com,/,58.51,138,chrome,desktop
189.87.93.112,06/03/2025,rafael.oliveira@icloud.com,/,84.68,169,safari,desktop
189.27.165.36,06/09/2025,lucas.souza39@live.com,/vestibular/UNICAMP,23.4,51,firefox,tv
8.8.135.123,02/09/2026,rafael.ferreira@uol.com.br,/,37.99,230,duckduckgo,desktop
8.8.240.220,01/09/2026,,/,26.13,97,chrome,mobile
200.144.155.19,08/04/2027,julia.ferreira81@live.com,/instituicoes,48.54,161,safari,desktop
1.1.72.43,22/01/2025,lucas.rodrigues50@gmail.com,/cursos,0.25,176,firefox,desktop
189.73.54.170,15/03/2026,,/cursos,97.67,150,lp,desktop
8.8.4.160,14/08/2025,,/,46.39,161,chrome,desktop
1.1.43.109,01/01/2027,joao.alves28@ig.com.br,/,18.34,226,safari,desktop
200.170.237.150,05/03/2026,l.ferreira@protonmail.com,/vestibular/FUVEST,56.07,162,safari,desktop
8.8.124.189,01/08/2027,,/,78.87,94,lp,tablet
1.1.220.105,26/03/2026,,/instituicoes,6.71,118,firefox,tablet
189.125.20.214,20/05/2027,carlos.pereira@live.com,/instituicoes,91.95,149,share,desktop
177.80.240.225,28/11/2026,,/instituicoes,81.34,162,chrome,mobile
8.8.211.189,24/02/2027,,/quiz,94.34,222,share,desktop
177.95.170.0,28/10/2026,,/cursos,2.69,85,chrome,desktop
189.138.133.76,09/02/2025,rafael.pereira@edu.br,/cursos,81.73,125,firefox,tablet
8.8.97.113,15/05/2027,,/cursos,46.19,202,firefox,mobile
8.8.228.186,12/09/2026,,/quiz,22.37,132,opera,mobile
8.8.250.139,15/12/2026,,/,94.15,174,opera,mobile
200.248.241.96,12/12/2026,,/instituicoes,35.02,96,share,mobile
1.1.24.97,12/06/2026,joao.ferreira@hotmail.com,/vestibular/ENEM,62.05,226,chrome,tv
189.253.217.119,18/10/2027,,/instituicoes,90.7,119,chrome,mobile
177.0.168.185,17/03/2025,j.ferreira@terra.com.br,/instituicoes,54.26,235,firefox,desktop
8.8.211.227,11/11/2026,,/vestibular/ENEM,58.79,91,lp,tablet
8.8.125.143,20/06/2025,,/instituicoes,12.77,148,chrome,mobile
200.158.171.30,11/04/2027,,/vestibular/ENEM,66.92,226,chrome,desktop
1.1.33.147,20/02/2027,,/cursos,45.64,177,chrome,mobile
1.1.247.116,16/06/2027,beatriz.silva88@uol.com.br,/cursos,30.53,277,firefox,desktop
189.175.123.131,04/02/2026,,/cursos,59.31,161,firefox,mobile
200.22.90.9,19/06/2026,rafael.rodrigues@yahoo.com,/,5.31,155,chrome,desktop
177.214.157.82,21/01/2027,beatriz.silva22@live.com,/,36.31,183,opera,mobile
1.1.165.11,02/09/2026,larissa.silva@icloud.com,/vestibular/FATEC,47.91,94,safari,vr
177.20.83.69,06/05/2025,l.santos@terra.com.br,/quiz,26.89,119,safari,tv
177.56.37.101,05/04/2027,,/vestibular/ENEM,79.08,229,chrome,desktop
177.47.141.53,16/08/2025,,/cursos,50.31,95,chrome,desktop
1.1.167.234,29/12/2026,,/instituicoes,6.93,180,chrome,desktop
189.8.34.15,21/06/2025,j.lima@outlook.com,/,7.65,262,duckduckgo,desktop
177.241.9.208,02/08/2027,,/cursos,28.96,147,firefox,mobile
8.8.99.222,30/05/2026,,/cursos,73.61,244,chrome,mobile
200.103.97.60,27/12/2026,,/,87.55,155,firefox,tablet
1.1.250.145,13/05/2027,,/,71.19,159,firefox,tv
200.60.213.32,12/07/2025,,/vestibular/FATEC,65.23,308,chrome,mobile
177.214.74.182,16/03/2025,,/cursos,62.02,73,chrome,desktop
200.119.70.202,13/03/2025,pedrosilva@outlook.com,/vestibular/ENEM,70.27,97,safari,mobile
200.182.148.147,02/01/2027,carlospereira@hotmail.com,/,86.32,254,opera,mobile
1.1.85.247,28/06/2025,lucas.ferreira@gmail.com,/vestibular/FUVEST,31.75,217,tiktok,mobile
1.1.159.154,10/05/2026,,/cursos,59.55,173,safari,mobile
200.116.165.171,24/07/2027,c.oliveira@gmail.com,/,38.07,147,safari,mobile
177.249.17.37,30/12/2026,,/quiz,81.33,159,chrome,tablet
177.4.194.165,30/09/2025,,/vestibular/FATEC,38.67,183,firefox,desktop
1.1.181.106,07/07/2026,,/quiz,61.98,135,chrome,mobile
177.211.232.181,26/05/2027,,/vestibular/FATEC,21.13,182,safari,mobile
8.8.15.116,24/12/2027,,/quiz,81.39,248,chrome,mobile
200.180.137.95,15/10/2025,,/vestibular/ENEM,75.55,131,chrome,desktop
189.114.56.122,15/08/2026,carlossilva@outlook.com,/vestibular/UNICAMP,52.39,194,safari,desktop
1.1.38.124,24/11/2026,,/cursos,65.67,207,chrome,desktop
1.1.239.164,24/04/2025,,/,77.85,69,chrome,desktop
200.22.138.227,14/08/2027,,/quiz,45.83,123,chrome,mobile
200.205.133.31,19/12/2025,carlos.alves30@protonmail.com,/vestibular/FUVEST,16.42,233,safari,mobile
177.42.181.53,03/04/2026,mariasouza@usp.br,/vestibular/UNICAMP,61.99,239,safari,tablet
177.127.16.40,20/04/2025,larissaoliveira@edu.br,/,97.02,132,firefox,desktop
189.115.2.209,29/08/2027,julia.ferreira@live.com,/,83.02,204,safari,desktop
177.142.206.215,03/03/2027,,/instituicoes,29.34,106,chrome,mobile
189.120.202.161,11/11/2026,,/vestibular/UNICAMP,6.48,240,tiktok,desktop
189.192.64.197,29/06/2027,,/cursos,90.61,158,firefox,mobile
177.255.52.134,16/05/2027,,/,21.88,95,x,desktop
200.221.95.108,04/03/2027,joaoalves@fatec.sp.gov.br,/cursos,43.07,164,safari,mobile
177.121.161.185,17/03/2027,larissa.alves14@yahoo.com,/cursos,86.17,313,opera,desktop
189.98.124.246,19/12/2026,,/cursos,82.62,166,chrome,desktop
200.120.194.106,01/12/2027,,/quiz,63.06,205,duckduckgo,mobile
1.1.133.151,17/01/2026,carlossantos@live.com,/,1.77,210,share,desktop
8.8.147.172,29/12/2025,,/vestibular/ENEM,79.26,172,chrome,tablet
8.8.190.234,18/11/2027,,/,60.89,141,firefox,mobile
200.236.41.125,27/08/2027,a.pereira@outlook.com,/cursos,82.31,106,chrome,desktop
200.81.0.180,24/12/2027,beatriz.santos@live.com,/quiz,77.88,201,chrome,desktop
200.119.5.172,19/04/2027,,/instituicoes,71.85,224,safari,desktop
200.177.31.243,19/06/2025,mariasilva@live.com,/quiz,50.38,199,share,tablet
200.217.29.119,19/01/2025,m.alves@live.com,/instituicoes,17.06,253,safari,mobile
200.19.46.170,19/03/2025,,/instituicoes,83.82,262,safari,mobile
1.1.142.112,21/02/2026,,/vestibular/FATEC,10.8,156,duckduckgo,mobile
1.1.207.140,17/08/2026,rafael.santos@outlook.com,/,20.03,140,safari,mobile
1.1.214.61,18/04/2025,,/instituicoes,68.06,108,lp,tablet
1.1.227.111,24/01/2025,p.pereira@terra.com.br,/vestibular/ENEM,79.08,140,chrome,desktop
177.85.160.116,16/11/2026,,/instituicoes,51.91,153,x,mobile
177.129.12.21,03/07/2027,,/cursos,13.61,19,lp,mobile
189.9.97.169,10/08/2025,,/vestibular/UNICAMP,64.08,175,share,mobile
177.218.18.192,10/09/2026,,/vestibular/FATEC,56.49,223,lp,vr
177.94.43.17,06/08/2026,mariapereira@protonmail.com,/vestibular/FATEC,22.85,141,safari,mobile
189.163.50.132,01/06/2025,carlossantos@globo.com,/vestibular/ENEM,49.69,179,brave,desktop
1.1.24.135,27/02/2025,,/instituicoes,66.23,154,chrome,mobile
177.238.126.97,16/10/2025,,/cursos,85.45,105,chrome,mobile
8.8.208.148,18/10/2026,,/cursos,95.3,121,chrome,desktop
189.57.150.152,03/12/2025,carlosalves@protonmail.com,/,11.49,197,safari,desktop
1.1.41.173,17/10/2026,,/,62.84,257,firefox,desktop
8.8.68.115,05/06/2027,b.silva@live.com,/cursos,19.84,339,safari,mobile
189.9.42.224,18/08/2026,,/vestibular/ENEM,90.7,201,chrome,mobile
1.1.39.116,09/11/2027,,/cursos,54.93,110,firefox,mobile
177.206.82.53,23/01/2027,a.oliveira@live.com,/vestibular/UNICAMP,76.33,232,safari,tv
8.8.63.255,03/04/2026,beatriz.silva@live.com,/vestibular/FUVEST,74.25,175,share,desktop
8.8.45.114,10/04/2026,,/cursos,46.7,142,opera,desktop
189.195.146.116,20/12/2026,,/,19.85,110,safari,mobile
8.8.87.1,18/06/2025,,/cursos,63.52,193,chrome,mobile
177.99.35.17,23/05/2026,a.lima@gmail.com,/,78.43,147,chrome,tablet
177.62.200.119,26/07/2025,,/vestibular/FATEC,69.15,198,brave,mobile
8.8.242.220,07/06/2026,j.alves@terra.com.br,/vestibular/ENEM,82.62,237,safari,desktop
200.151.144.170,08/03/2026,,/vestibular/FATEC,22.49,222,safari,desktop
200.86.70.5,17/06/2026,ana.silva@ig.com.br,/,13.06,181,safari,desktop
8.8.240.113,28/04/2027,p.silva@hotmail.com,/vestibular/FUVEST,97.63,185,chrome,desktop
200.129.39.70,16/07/2027,juliaalves@protonmail.com,/cursos,41.44,105,safari,desktop
8.8.190.82,31/08/2025,carlossantos@edu.br,/,50.61,154,safari,desktop
1.1.151.118,16/05/2027,,/cursos,94.9,213,brave,mobile
1.1.122.116,16/02/2027,,/cursos,17.61,249,chrome,mobile
1.1.40.196,25/04/2026,,/instituicoes,67.53,157,chrome,vr
8.8.42.229,28/07/2025,,/vestibular/ENEM,53.71,157,share,desktop
1.1.246.48,06/03/2027,,/cursos,82.0,115,lp,mobile
200.62.187.226,20/09/2026,,/instituicoes,89.32,127,chrome,mobile
1.1.216.196,07/05/2026,lucas.silva@edu.br,/instituicoes,39.27,123,safari,desktop
